"OGU","domain","phylum","class","order","family","genus","species","UNITN","UHGG","PATH","WIS","cov_All"
"G000085865","Bacteria","Tenericutes","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","Mycoplasma_hominis",TRUE,FALSE,TRUE,FALSE,0.367808008174981
"G000091785","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_longbeachae",FALSE,FALSE,TRUE,FALSE,0.0034298359819704
"G000092225","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Tsukamurellaceae","Tsukamurella","Tsukamurella_paurometabola",FALSE,FALSE,TRUE,FALSE,0.00524226384364821
"G000092245","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Arcobacter","Arcobacter_nitrofigilis",FALSE,FALSE,FALSE,TRUE,0.00384996718599978
"G000092825","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Segniliparaceae","Segniliparus","Segniliparus_rotundus",FALSE,FALSE,TRUE,FALSE,0.0019686292468758
"G000092985","Bacteria","Actinobacteria","Actinomycetia","Streptosporangiales","Nocardiopsaceae","Nocardiopsis","Nocardiopsis_dassonvillei",FALSE,FALSE,TRUE,FALSE,0.00795985898316026
"G000143725","Bacteria","Spirochaetes","Spirochaetia","Brachyspirales","Brachyspiraceae","Brachyspira","Brachyspira_pilosicoli",TRUE,TRUE,TRUE,FALSE,0.00192581085297453
"G000143765","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","Sphingobacterium_spiritivorum",TRUE,FALSE,TRUE,FALSE,0.0218233775290005
"G000143785","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Chryseobacterium_gleum",FALSE,FALSE,TRUE,FALSE,0.0440869402877904
"G000143825","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_genitalium",TRUE,FALSE,FALSE,FALSE,0.113699720802927
"G000143845","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella_uli",TRUE,FALSE,FALSE,FALSE,0.596829956294081
"G000144405","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_melaninogenica",TRUE,TRUE,TRUE,TRUE,0.988374845579746
"G000144675","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_pseudotuberculosis",FALSE,FALSE,TRUE,FALSE,0.0102902984276393
"G000146285","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Mobiluncus","Mobiluncus_curtisii",TRUE,FALSE,TRUE,TRUE,0.412845140285448
"G000146325","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","Pediococcus_acidilactici",TRUE,TRUE,FALSE,FALSE,0.0160652678205166
"G000146345","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_duerdenii",TRUE,FALSE,FALSE,FALSE,0.744763648957435
"G000146675","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_marshii",FALSE,FALSE,TRUE,FALSE,0.393554277730764
"G000147675","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_stomatis",TRUE,TRUE,TRUE,TRUE,0.980822355722833
"G000148565","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_oralis",TRUE,TRUE,TRUE,TRUE,0.989289685082474
"G000148585","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_mitis",TRUE,TRUE,TRUE,FALSE,0.994936012580777
"G000148995","Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria_grayi",FALSE,TRUE,TRUE,FALSE,0.00484917338912192
"G000152245","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_callanderi",TRUE,TRUE,TRUE,FALSE,0.0225389399836496
"G000152285","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_thailandensis",FALSE,FALSE,TRUE,FALSE,0.0244866516848274
"G000153625","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_nucleatum",TRUE,TRUE,TRUE,TRUE,0.970182073448632
"G000153885","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium_ventriosum",TRUE,FALSE,FALSE,FALSE,0.252363812399545
"G000153905","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_obeum",TRUE,FALSE,FALSE,TRUE,0.796808166839833
"G000154065","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_longicatena",TRUE,TRUE,FALSE,TRUE,0.58057948660092
"G000154105","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_merdae",TRUE,TRUE,FALSE,TRUE,0.995242342743829
"G000154125","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus",TRUE,TRUE,TRUE,TRUE,0.97123471753509
"G000154205","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_uniformis",TRUE,TRUE,TRUE,TRUE,0.968348660105425
"G000154305","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae",TRUE,TRUE,TRUE,FALSE,0.0751214990369892
"G000154405","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas","Parvimonas_micra",TRUE,TRUE,TRUE,TRUE,0.968287238612065
"G000154425","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus_eutactus",TRUE,TRUE,FALSE,TRUE,0.1049584862154
"G000154445","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Intestinibacter","Intestinibacter_bartlettii",TRUE,TRUE,FALSE,FALSE,0.13368315102355
"G000154465","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_putredinis",TRUE,TRUE,FALSE,TRUE,0.954357641897089
"G000154485","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium","Erysipelatoclostridium_ramosum",FALSE,TRUE,FALSE,FALSE,0.826594733596772
"G000154525","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercoris",TRUE,TRUE,TRUE,FALSE,0.885465103665724
"G000154565","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_colihominis",TRUE,TRUE,FALSE,FALSE,0.142312782979968
"G000154825","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Anaerofustis","Anaerofustis_stercorihominis",FALSE,TRUE,FALSE,FALSE,0.0141825284939533
"G000154985","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_infantarius",FALSE,TRUE,TRUE,TRUE,0.167836093617167
"G000155325","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_subtilis",FALSE,TRUE,TRUE,TRUE,0.0390108355654831
"G000155455","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_canadensis",FALSE,FALSE,TRUE,FALSE,0.00344813024311338
"G000155475","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_cinaedi",FALSE,FALSE,TRUE,FALSE,0.00721478706357625
"G000155815","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_eggerthii",TRUE,TRUE,TRUE,TRUE,0.517813538065014
"G000155955","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella_multacida",TRUE,TRUE,FALSE,FALSE,0.0200686337963243
"G000156015","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Butyrivibrio","Butyrivibrio_crossotus",TRUE,FALSE,FALSE,FALSE,0.142741101136368
"G000156175","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella_intestinalis",TRUE,TRUE,FALSE,FALSE,0.0702654878015758
"G000156195","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_finegoldii",TRUE,TRUE,FALSE,FALSE,0.398356768316472
"G000156215","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella_stercoris",TRUE,TRUE,FALSE,FALSE,0.0253587382461758
"G000156375","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_piger",TRUE,TRUE,FALSE,FALSE,0.357082090946873
"G000156395","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia_rustigianii",FALSE,TRUE,FALSE,FALSE,0.00662599979292965
"G000156415","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Francisellaceae","Francisella","Francisella_tularensis",FALSE,FALSE,TRUE,FALSE,0.00207232197658959
"G000156495","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_johnsonii",TRUE,TRUE,FALSE,FALSE,0.504176378628818
"G000156535","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","Roseburia_intestinalis",TRUE,TRUE,FALSE,TRUE,0.519588208170807
"G000156575","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_lactolyticus",TRUE,TRUE,FALSE,FALSE,0.326098545220252
"G000156615","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_pseudogenitalium",TRUE,FALSE,FALSE,FALSE,0.889658846565134
"G000156635","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_angulatum",TRUE,TRUE,FALSE,FALSE,0.0536810090882474
"G000156655","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis",TRUE,TRUE,FALSE,FALSE,0.367312614869315
"G000156675","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_hansenii",TRUE,TRUE,FALSE,FALSE,0.189378333961563
"G000156715","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Francisellaceae","Francisella","Francisella_philomiragia",FALSE,FALSE,TRUE,FALSE,0.00108449783100434
"G000157355","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus_casseliflavus",TRUE,FALSE,TRUE,FALSE,0.0742213349610595
"G000157895","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_kansasii",FALSE,FALSE,TRUE,FALSE,0.00800243506098599
"G000157935","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_copri",TRUE,TRUE,FALSE,TRUE,0.753788578571036
"G000157975","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia_hydrogenotrophica",TRUE,FALSE,FALSE,FALSE,0.0295543892448498
"G000157995","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Holdemania_filiformis",TRUE,TRUE,FALSE,FALSE,0.155103857710094
"G000158015","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_breve",TRUE,TRUE,FALSE,TRUE,0.294298169301276
"G000158035","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_cellulosilyticus",TRUE,TRUE,FALSE,FALSE,0.839474061056162
"G000158315","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_ulcerans",TRUE,FALSE,TRUE,FALSE,0.229753380792306
"G000158455","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_winghamensis",TRUE,FALSE,FALSE,FALSE,0.00342597017891703
"G000158615","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella","Eikenella_corrodens",TRUE,TRUE,TRUE,TRUE,0.945251707948321
"G000158715","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella_neotomae",FALSE,FALSE,TRUE,FALSE,0.0162558190029921
"G000158835","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_gonidiaformans",TRUE,FALSE,TRUE,FALSE,0.966424854968915
"G000159035","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces_urogenitalis",TRUE,TRUE,TRUE,FALSE,0.0733163173987069
"G000159095","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_tetradius",TRUE,FALSE,FALSE,FALSE,0.848570338844526
"G000159115","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_accolens",TRUE,FALSE,TRUE,TRUE,0.738494933808491
"G000159135","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_striatum",TRUE,TRUE,TRUE,TRUE,0.54731757947144
"G000159235","Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Fannyhessea","Fannyhessea_vaginae",FALSE,TRUE,FALSE,FALSE,0.798627314196722
"G000159355","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_johnsonii",TRUE,TRUE,FALSE,FALSE,0.329971214725125
"G000159415","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_ultunensis",FALSE,TRUE,FALSE,FALSE,0.24142306252573
"G000159595","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_glucuronolyticum",TRUE,TRUE,TRUE,FALSE,0.0677817002373519
"G000159995","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","Alloprevotella_tannerae",TRUE,TRUE,TRUE,FALSE,0.991919774740614
"G000160015","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_dispar",TRUE,TRUE,TRUE,TRUE,0.963253377962221
"G000160035","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Catonella","Catonella_morbi",TRUE,FALSE,TRUE,FALSE,0.955334683779471
"G000160055","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Dialister_invisus",TRUE,TRUE,TRUE,FALSE,0.972166606890441
"G000160075","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","Abiotrophia_defectiva",TRUE,FALSE,TRUE,FALSE,0.907289408998977
"G000160095","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella_hathewayi",TRUE,TRUE,TRUE,TRUE,0.720323247903636
"G000160115","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Shuttleworthia","Shuttleworthia_satelles",FALSE,FALSE,TRUE,FALSE,0.923276042067574
"G000160295","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella_melitensis",FALSE,FALSE,TRUE,FALSE,0.019892888652322
"G000160435","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","Kingella_oralis",TRUE,FALSE,TRUE,TRUE,0.840118333606869
"G000160455","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Acetomicrobium","Acetomicrobium_hydrogeniformans",FALSE,TRUE,FALSE,FALSE,0.0611417258888028
"G000160475","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_periodonticum",TRUE,FALSE,TRUE,TRUE,0.915194819045406
"G000160495","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas_sputigena",TRUE,FALSE,TRUE,FALSE,0.936302549703014
"G000160535","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_bergensis",TRUE,TRUE,TRUE,FALSE,0.513050316866458
"G000160555","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas_noxia",TRUE,FALSE,TRUE,TRUE,0.61285068111062
"G000160575","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Weissella","Weissella_paramesenteroides",FALSE,TRUE,FALSE,FALSE,0.0354472666240167
"G000160595","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc_mesenteroides",TRUE,TRUE,TRUE,TRUE,0.219804405767575
"G000160655","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium","Cardiobacterium_hominis",TRUE,FALSE,TRUE,FALSE,0.658520223655445
"G000160675","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_adiacens",TRUE,TRUE,FALSE,TRUE,0.96259575853495
"G000160695","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas_flueggei",FALSE,FALSE,TRUE,FALSE,0.731430235945237
"G000160755","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","Proteus_mirabilis",TRUE,TRUE,TRUE,FALSE,0.143578457658087
"G000160815","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix_rhusiopathiae",FALSE,FALSE,TRUE,FALSE,0.00888162113633449
"G000160855","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_helveticus",TRUE,TRUE,FALSE,FALSE,0.618958695886605
"G000160875","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_iners",TRUE,TRUE,FALSE,TRUE,0.803974429303786
"G000161615","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_thuringiensis",FALSE,FALSE,TRUE,FALSE,0.0692653617122423
"G000162255","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_crispatus",TRUE,TRUE,FALSE,FALSE,0.813725320123895
"G000162295","Bacteria","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter_baumannii",TRUE,TRUE,TRUE,FALSE,0.409166965429453
"G000162475","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_elegans",TRUE,FALSE,TRUE,TRUE,0.953543184687509
"G000162575","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter_canadensis",FALSE,FALSE,TRUE,FALSE,0.00748285704608506
"G000162875","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia_exigua",TRUE,TRUE,TRUE,FALSE,0.90902200009636
"G000163435","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_jeikeium",FALSE,FALSE,TRUE,FALSE,0.197101259776009
"G000163455","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_pneumoniae",TRUE,TRUE,TRUE,TRUE,0.649652524640279
"G000163475","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella","Pasteurella_dagmatis",FALSE,FALSE,TRUE,FALSE,0.0278743828174978
"G000163595","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia_odorifera",FALSE,FALSE,TRUE,FALSE,0.0158826004944164
"G000163895","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor","Filifactor_alocis",TRUE,FALSE,TRUE,FALSE,0.984120243685694
"G000164095","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_oralis",TRUE,TRUE,TRUE,TRUE,0.984014256919214
"G000164115","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_ammoniagenes",TRUE,TRUE,FALSE,FALSE,0.203148154913413
"G000164135","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_parascrofulaceum",FALSE,FALSE,TRUE,FALSE,0.0258950137444909
"G000164675","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_parasanguinis",TRUE,TRUE,TRUE,TRUE,0.963344124306062
"G000164695","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Rothia","Rothia_dentocariosa",TRUE,TRUE,TRUE,TRUE,0.974830658113945
"G000165735","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera_micronuciformis",TRUE,FALSE,FALSE,FALSE,0.950565259632174
"G000166935","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia_sibirica",FALSE,FALSE,TRUE,FALSE,0.00451752410559503
"G000167095","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Actinobacillus","Actinobacillus_pleuropneumoniae",FALSE,FALSE,TRUE,FALSE,0.0291922716292948
"G000167275","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_anthracis",TRUE,FALSE,TRUE,TRUE,0.0914367283306849
"G000167975","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia_bercovieri",FALSE,TRUE,TRUE,FALSE,0.00540643261617522
"G000167995","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia_mollaretii",FALSE,TRUE,TRUE,FALSE,0.00397648067074586
"G000168015","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia_frederiksenii",FALSE,TRUE,TRUE,FALSE,0.00314286000669729
